lemma,frequency_rank,frequency_set,part_of_speech,is_function_word,first_letter_unit,last_letter_unit,is_dead_end
svjetlo,682,7,NOUN,0,s,o,0
seks,683,7,NOUN,0,s,s,0
jučer,684,7,ADV,0,j,r,0
maknuti,685,7,VERB,0,m,i,0
nesreća,686,7,NOUN,0,n,a,0
ulaziti,687,7,VERB,0,u,i,0
hotel,688,7,NOUN,0,h,l,0
sud,689,7,NOUN,0,s,d,0
engleski,690,7,ADJ,0,e,i,0
inače,691,7,ADV,0,i,e,0
boja,692,7,NOUN,0,b,a,0
obaviti,693,7,VERB,0,o,i,0
planet,694,7,NOUN,0,p,t,0
klub,695,7,NOUN,0,k,b,0
napasti,696,7,VERB,0,n,i,0
često,697,7,ADV,0,č,o,0
jedva,698,7,ADV,0,j,a,0
sir,699,7,NOUN,0,s,r,0
među,700,7,ADP,0,m,u,0
nalaziti,701,8,VERB,0,n,i,0
avion,702,8,NOUN,0,a,n,0
partner,703,8,NOUN,0,p,r,0
sta,704,8,INTJ,0,s,a,0
životinja,705,8,NOUN,0,ž,a,0
skinuti,706,8,VERB,0,s,i,0
obično,707,8,ADV,0,o,o,0
prošli,708,8,ADJ,0,p,i,0
micati,709,8,VERB,0,m,i,0
kamera,710,8,NOUN,0,k,a,0
zatim,711,8,ADV,0,z,m,0
budala,712,8,NOUN,0,b,a,0
pročitati,713,8,VERB,0,p,i,0
učiti,714,8,VERB,0,u,i,0
preživjeti,715,8,VERB,0,p,i,0
čist,716,8,ADJ,0,č,t,0
idiot,717,8,NOUN,0,i,t,0
svakako,718,8,ADV,0,s,o,0
ostajati,719,8,VERB,0,o,i,0
gle,720,8,INTJ,0,g,e,0
umjesto,721,8,ADP,0,u,o,0
pored,722,8,ADP,0,p,d,0
zvijezda,723,8,NOUN,0,z,a,0
bolestan,724,8,ADJ,0,b,n,0
metak,725,8,NOUN,0,m,k,0
odjeća,726,8,NOUN,0,o,a,0
vreme,727,8,NOUN,0,v,e,0
divan,728,8,ADJ,0,d,n,0
ispričavati,729,8,VERB,0,i,i,0
kladiti,730,8,VERB,0,k,i,0
kutija,731,8,NOUN,0,k,a,0
umirati,732,8,VERB,0,u,i,0
sunce,733,8,NOUN,0,s,e,0
ostatak,734,8,NOUN,0,o,k,0
rupa,735,8,NOUN,0,r,a,0
greška,736,8,NOUN,0,g,a,0
prodati,737,8,VERB,0,p,i,0
Frank,738,8,NOUN,0,F,k,0
postaviti,739,8,VERB,0,p,i,0
narod,740,8,NOUN,0,n,d,0
video,741,8,NOUN,0,v,o,0
hodati,742,8,VERB,0,h,i,0
usta,743,8,NOUN,0,u,a,0
jebeno,744,8,ADV,0,j,o,0
prozor,745,8,NOUN,0,p,r,0
savršeno,746,8,ADV,0,s,o,0
ubijati,747,8,VERB,0,u,i,0
osjetiti,748,8,VERB,0,o,i,0
dvojica,749,8,NOUN,0,d,a,0
bomba,750,8,NOUN,0,b,a,0
sladak,751,8,ADJ,0,s,k,0
bitan,752,8,ADJ,0,b,n,0
George,753,8,NOUN,0,G,e,0
prihvatiti,754,8,VERB,0,p,i,0
divno,755,8,ADV,0,d,o,0
povrijediti,756,8,VERB,0,p,i,0
zanimljiv,757,8,ADJ,0,z,v,0
strašno,758,8,ADV,0,s,o,0
popiti,759,8,VERB,0,p,i,0
eto,760,8,PART,1,e,o,0
vlada,761,8,NOUN,0,v,a,0
čast,762,8,NOUN,0,č,t,0
linija,763,8,NOUN,0,l,a,0
crkva,764,8,NOUN,0,c,a,0
sustav,765,8,NOUN,0,s,v,0
iskreno,766,8,ADV,0,i,o,0
izabrati,767,8,VERB,0,i,i,0
odnos,768,8,NOUN,0,o,s,0
neprijatelj,769,8,NOUN,0,n,lj,0
stizati,770,8,VERB,0,s,i,0
poseban,771,8,ADJ,0,p,n,0
išta,772,8,PRON,0,i,a,0
osobno,773,8,ADV,0,o,o,0
izvan,774,8,ADP,0,i,n,0
Mike,775,8,NOUN,0,M,e,0
zbogom,776,8,X,0,z,m,0
hladan,777,8,ADJ,0,h,n,0
klinac,778,8,NOUN,0,k,c,0
lova,779,8,NOUN,0,l,a,0
charlie,780,8,NOUN,0,c,e,0
svjedok,781,8,NOUN,0,s,k,0
strah,782,8,NOUN,0,s,h,0
pojesti,783,8,VERB,0,p,i,0
pacijent,784,8,NOUN,0,p,t,0
cijena,785,8,NOUN,0,c,a,0
zauvijek,786,8,ADV,0,z,k,0
posebno,787,8,ADV,0,p,o,0
pokupiti,788,8,VERB,0,p,i,0
sretno,789,8,ADV,0,s,o,0
dozvoliti,790,8,VERB,0,d,i,0
planirati,791,8,VERB,0,p,i,0
zao,792,8,ADJ,0,z,o,0
istraga,793,8,NOUN,0,i,a,0
dobrodošao,794,8,ADJ,0,d,o,0
supruga,795,8,NOUN,0,s,a,0
baka,796,8,NOUN,0,b,a,0
nevjerojatno,797,8,ADV,0,n,o,0
odgovarati,798,8,VERB,0,o,i,0
plakati,799,8,VERB,0,p,i,0
oba,800,8,NUM,0,o,a,0
ponašati,801,9,VERB,0,p,i,0
država,802,9,NOUN,0,d,a,0
ručak,803,9,NOUN,0,r,k,0
postajati,804,9,VERB,0,p,i,0
bivši,805,9,ADJ,0,b,i,0
zabrinut,806,9,ADJ,0,z,t,0
nazad,807,9,ADV,0,n,d,0
opasnost,808,9,NOUN,0,o,t,0
grupa,809,9,NOUN,0,g,a,0
David,810,9,NOUN,0,D,d,0
pivo,811,9,NOUN,0,p,o,0
prošlost,812,9,NOUN,0,p,t,0
ozbiljan,813,9,ADJ,0,o,n,0
glazba,814,9,NOUN,0,g,a,0
kurac,815,9,NOUN,0,k,c,0
svidjeti,816,9,VERB,0,s,i,0
banka,817,9,NOUN,0,b,a,0
mogućnost,818,9,NOUN,0,m,t,0
vjenčanje,819,9,NOUN,0,v,e,0
povijest,820,9,NOUN,0,p,t,0
komad,821,9,NOUN,0,k,d,0
ticati,822,9,VERB,0,t,i,0
sedam,823,9,NUM,0,s,m,0
kleti,824,9,VERB,0,k,i,0
nemoguće,825,9,ADV,0,n,e,0
odličan,826,9,ADJ,0,o,n,0
dogovoriti,827,9,ADJ,0,d,i,0
pakao,828,9,NOUN,0,p,o,0
konačno,829,9,ADV,0,k,o,0
treći,830,9,ADJ,0,t,i,0
glupost,831,9,NOUN,0,g,t,0
odgovoriti,832,9,VERB,0,o,i,0
tvrtka,833,9,NOUN,0,t,a,0
promjena,834,9,NOUN,0,p,a,0
iskoristiti,835,9,VERB,0,i,i,0
jezik,836,9,NOUN,0,j,k,0
gospodar,837,9,NOUN,0,g,r,0
general,838,9,NOUN,0,g,l,0
svatko,839,9,PRON,0,s,o,0
Amerika,840,9,NOUN,0,A,a,0
korak,841,9,NOUN,0,k,k,0
poručnik,842,9,NOUN,0,p,k,0
razlika,843,9,NOUN,0,r,a,0
klijent,844,9,NOUN,0,k,t,0
predati,845,9,VERB,0,p,i,0
ekipa,846,9,NOUN,0,e,a,0
hajdemo,847,9,INTJ,0,h,o,0
sresti,848,9,VERB,0,s,i,0
vrijediti,849,9,VERB,0,v,i,0
djed,850,9,NOUN,0,d,d,0
centar,851,9,NOUN,0,c,r,0
Božić,852,9,NOUN,0,B,ć,0
slomiti,853,9,VERB,0,s,i,0
visok,854,9,ADJ,0,v,k,0
kola,855,9,NOUN,0,k,a,0
rođendan,856,9,NOUN,0,r,n,0
James,857,9,NOUN,0,J,s,0
stanica,858,9,NOUN,0,s,a,0
dokazati,859,9,VERB,0,d,i,0
područje,860,9,NOUN,0,p,e,0
kvragu,861,9,ADV,0,k,u,0
dug,862,9,NOUN,0,d,g,0
kreniti,863,9,VERB,0,k,i,0
sumnjati,864,9,VERB,0,s,i,0
duboko,865,9,ADV,0,d,o,0
liječnik,866,9,NOUN,0,l,k,0
Niko,867,9,NOUN,0,N,o,0
činjenica,868,9,NOUN,0,č,a,0
zub,869,9,NOUN,0,z,b,0
dogovor,870,9,NOUN,0,d,r,0
laž,871,9,NOUN,0,l,ž,0
gladan,872,9,ADJ,0,g,n,0
papir,873,9,NOUN,0,p,r,0
trajati,874,9,VERB,0,t,i,0
savršen,875,9,ADJ,0,s,n,0
mobitel,876,9,NOUN,0,m,l,0
slati,877,9,VERB,0,s,i,0
stvoriti,878,9,VERB,0,s,i,0
TV,879,9,NOUN,0,T,V,0
osiguranje,880,9,NOUN,0,o,e,0
član,881,9,NOUN,0,č,n,0
zauzeti,882,9,ADJ,0,z,i,0
povući,883,9,VERB,0,p,i,0
mišljenje,884,9,NOUN,0,m,e,0
dugovati,885,9,VERB,0,d,i,0
izbaciti,886,9,VERB,0,i,i,0
trenutno,887,9,ADV,0,t,o,0
propustiti,888,9,VERB,0,p,i,0
pukovnik,889,9,NOUN,0,p,k,0
osam,890,9,NUM,0,o,m,0
aut,891,9,NOUN,0,a,t,0
pripadati,892,9,VERB,0,p,i,0
luka,893,9,NOUN,0,l,a,0
zaštita,894,9,NOUN,0,z,a,0
kazna,895,9,NOUN,0,k,a,0
ustati,896,9,VERB,0,u,i,0
brava,897,9,INTJ,0,b,a,0
iznad,898,9,ADV,0,i,d,0
putovanje,899,9,NOUN,0,p,e,0
iznenađenje,900,9,NOUN,0,i,e,0
otkad,901,10,ADV,0,o,d,0
ponuda,902,10,NOUN,0,p,a,0
potreba,903,10,NOUN,0,p,a,0
odbiti,904,10,VERB,0,o,i,0
uvjeriti,905,10,VERB,0,u,i,0
cipela,906,10,NOUN,0,c,a,0
granica,907,10,NOUN,0,g,a,0
uplašiti,908,10,ADJ,0,u,i,0
adresa,909,10,NOUN,0,a,a,0
torba,910,10,NOUN,0,t,a,0
popraviti,911,10,VERB,0,p,i,0
američki,912,10,ADJ,0,a,i,0
Neca,913,10,X,0,N,a,0
udati,914,10,VERB,0,u,i,0
baviti,915,10,VERB,0,b,i,0
bol,916,10,NOUN,0,b,l,0
test,917,10,NOUN,0,t,t,0
jaje,918,10,NOUN,0,j,e,0
guzica,919,10,NOUN,0,g,a,0
narednik,920,10,NOUN,0,n,k,0
šerif,921,10,NOUN,0,š,f,0
ispasti,922,10,VERB,0,i,i,0
umoran,923,10,ADJ,0,u,n,0
povezati,924,10,ADJ,0,p,i,0
šuma,925,10,NOUN,0,š,a,0
iskren,926,10,ADJ,0,i,n,0
nijedan,927,10,ADJ,0,n,n,0
sigurnost,928,10,NOUN,0,s,t,0
svejedno,929,10,ADV,0,s,o,0
hm,930,10,INTJ,0,h,m,0
kost,931,10,NOUN,0,k,t,0
riba,932,10,NOUN,0,r,a,0
bolest,933,10,NOUN,0,b,t,0
baza,934,10,NOUN,0,b,a,0
program,935,10,NOUN,0,p,m,0
francuski,936,10,ADJ,0,f,i,0
nabaviti,937,10,VERB,0,n,i,0
sloboda,938,10,NOUN,0,s,a,0
zasluživati,939,10,VERB,0,z,i,0
preuzeti,940,10,VERB,0,p,i,0
čestitati,941,10,VERB,0,č,i,0
vozilo,942,10,NOUN,0,v,o,0
odmor,943,10,NOUN,0,o,r,0
opustiti,944,10,VERB,0,o,i,0
drugačije,945,10,ADV,0,d,e,0
čovek,946,10,NOUN,0,č,k,0
park,947,10,NOUN,0,p,k,0
pridružiti,948,10,VERB,0,p,i,0
dešavati,949,10,VERB,0,d,i,0
spomenuti,950,10,VERB,0,s,i,0
snimka,951,10,NOUN,0,s,a,0
čudo,952,10,NOUN,0,č,o,0
otisak,953,10,NOUN,0,o,k,0
vino,954,10,NOUN,0,v,o,0
nekakav,955,10,DET,0,n,v,0
obećavati,956,10,VERB,0,o,i,0
glupo,957,10,ADV,0,g,o,0
uhititi,958,10,ADJ,0,u,i,0
pažnja,959,10,NOUN,0,p,a,0
gost,960,10,NOUN,0,g,t,0
itko,961,10,PRON,0,i,o,0
let,962,10,NOUN,0,l,t,0
nebo,963,10,NOUN,0,n,o,0
čaj,964,10,NOUN,0,č,j,0
dirati,965,10,VERB,0,d,i,0
ludo,966,10,ADV,0,l,o,0
svemir,967,10,NOUN,0,s,r,0
napokon,968,10,ADV,0,n,n,0
zlato,969,10,NOUN,0,z,o,0
misija,970,10,NOUN,0,m,a,0
prokletstvo,971,10,NOUN,0,p,o,0
restoran,972,10,NOUN,0,r,n,0
moć,973,10,NOUN,0,m,ć,0
djevojčica,974,10,NOUN,0,d,a,0
šala,975,10,NOUN,0,š,a,0
oženiti,976,10,ADJ,0,o,i,0
trgovina,977,10,NOUN,0,t,a,0
prodavati,978,10,VERB,0,p,i,0
prijaviti,979,10,VERB,0,p,i,0
okolo,980,10,ADV,0,o,o,0
plav,981,10,ADJ,0,p,v,0
ponuditi,982,10,VERB,0,p,i,0
gospođica,983,10,NOUN,0,g,a,0
ženski,984,10,ADJ,0,ž,i,0
čiji,985,10,DET,0,č,i,0
tijekom,986,10,ADP,0,t,m,0
vrh,987,10,NOUN,0,v,h,0
nos,988,10,NOUN,0,n,s,0
nekad,989,10,ADV,0,n,d,0
pozdrav,990,10,NOUN,0,p,v,0
hitan,991,10,ADJ,0,h,n,0
energija,992,10,NOUN,0,e,a,0
metar,993,10,NOUN,0,m,r,0
opasan,994,10,ADJ,0,o,n,0
nad,995,10,ADP,0,n,d,0
definitivno,996,10,ADV,0,d,o,0
kamion,997,10,NOUN,0,k,n,0
zadatak,998,10,NOUN,0,z,k,0
osloboditi,999,10,VERB,0,o,i,0
vlak,1000,10,NOUN,0,v,k,0
verovati,1001,11,VERB,0,v,i,0
slobodno,1002,11,ADV,0,s,o,0
koža,1003,11,NOUN,0,k,a,0
pošto,1004,11,SCONJ,1,p,o,0
primijetiti,1005,11,VERB,0,p,i,0
sasvim,1006,11,ADV,0,s,m,0
mijenjati,1007,11,VERB,0,m,i,0
dužnost,1008,11,NOUN,0,d,t,0
padati,1009,11,VERB,0,p,i,0
rijeka,1010,11,NOUN,0,r,a,0
meta,1011,11,NOUN,0,m,a,0
selo,1012,11,NOUN,0,s,o,0
ionako,1013,11,ADV,0,i,o,0
ovuda,1014,11,ADV,0,o,a,0
dobivati,1015,11,VERB,0,d,i,0
more,1016,11,NOUN,0,m,e,0
tiho,1017,11,ADV,0,t,o,0
odjel,1018,11,NOUN,0,o,l,0
haljina,1019,11,NOUN,0,h,a,0
kuhinja,1020,11,NOUN,0,k,a,0
kreten,1021,11,NOUN,0,k,n,0
sudac,1022,11,NOUN,0,s,c,0
predstava,1023,11,NOUN,0,p,a,0
plašiti,1024,11,VERB,0,p,i,0
ajde,1025,11,INTJ,0,a,e,0
djelo,1026,11,NOUN,0,d,o,0
kraljica,1027,11,NOUN,0,k,a,0
ponosan,1028,11,ADJ,0,p,n,0
fotografija,1029,11,NOUN,0,f,a,0
pijan,1030,11,ADJ,0,p,n,0
rana,1031,11,NOUN,0,r,a,0
želja,1032,11,NOUN,0,ž,a,0
dar,1033,11,NOUN,0,d,r,0
nagrada,1034,11,NOUN,0,n,a,0
vikend,1035,11,NOUN,0,v,d,0
cesta,1036,11,NOUN,0,c,a,0
kontakt,1037,11,NOUN,0,k,t,0
ujak,1038,11,NOUN,0,u,k,0
gosp,1039,11,NOUN,0,g,p,0
nož,1040,11,NOUN,0,n,ž,0
Peter,1041,11,NOUN,0,P,r,0
rezultat,1042,11,NOUN,0,r,t,0
brz,1043,11,ADJ,0,b,z,0
potraga,1044,11,NOUN,0,p,a,0
zadovoljstvo,1045,11,NOUN,0,z,o,0
pokret,1046,11,NOUN,0,p,t,0
ogroman,1047,11,ADJ,0,o,n,0
obojica,1048,11,NOUN,0,o,a,0
pogrešno,1049,11,ADV,0,p,o,0
odjednom,1050,11,ADV,0,o,m,0
odustati,1051,11,VERB,0,o,i,0
popis,1052,11,NOUN,0,p,s,0
različit,1053,11,ADJ,0,r,t,0
zapamtiti,1054,11,VERB,0,z,i,0
profesor,1055,11,NOUN,0,p,r,0
uloga,1056,11,NOUN,0,u,a,0
služba,1057,11,NOUN,0,s,a,0
prostor,1058,11,NOUN,0,p,r,0
poklon,1059,11,NOUN,0,p,n,0
apsolutno,1060,11,ADV,0,a,o,0
zgodan,1061,11,ADJ,0,z,n,0
prijeći,1062,11,VERB,0,p,i,0
London,1063,11,NOUN,0,L,n,0
signal,1064,11,NOUN,0,s,l,0
uključiti,1065,11,ADJ,0,u,i,0
zvuk,1066,11,NOUN,0,z,k,0
ptica,1067,11,NOUN,0,p,a,0
oteti,1068,11,VERB,0,o,i,0
običan,1069,11,ADJ,0,o,n,0
Jane,1070,11,NOUN,0,J,e,0
jedinica,1071,11,NOUN,0,j,a,0
sudbina,1072,11,NOUN,0,s,a,0
otok,1073,11,NOUN,0,o,k,0
ravno,1074,11,ADV,0,r,o,0
porodica,1075,11,NOUN,0,p,a,0
smeće,1076,11,NOUN,0,s,e,0
kuda,1077,11,ADV,0,k,a,0
slučajno,1078,11,ADV,0,s,o,0
teorija,1079,11,NOUN,0,t,a,0
služiti,1080,11,VERB,0,s,i,0
vožnja,1081,11,NOUN,0,v,a,0
ples,1082,11,NOUN,0,p,s,0
blizina,1083,11,NOUN,0,b,a,0
jebote,1084,11,INTJ,0,j,e,0
nažalost,1085,11,ADV,0,n,t,0
poštovanje,1086,11,NOUN,0,p,e,0
svirati,1087,11,VERB,0,s,i,0
pripremiti,1088,11,VERB,0,p,i,0
vođa,1089,11,NOUN,0,v,a,0
brzina,1090,11,NOUN,0,b,a,0
zaštititi,1091,11,VERB,0,z,i,0
djelovati,1092,11,VERB,0,d,i,0
savjet,1093,11,NOUN,0,s,t,0
h,1094,11,NOUN,0,h,h,0
suditi,1095,11,VERB,0,s,i,0
m,1096,11,NOUN,0,m,m,0
jadan,1097,11,ADJ,0,j,n,0
nick,1098,11,NOUN,0,n,k,0
pomalo,1099,11,ADV,0,p,o,0
popričati,1100,11,VERB,0,p,i,0
disati,1101,12,VERB,0,d,i,0
Sarah,1102,12,NOUN,0,S,h,0
govor,1103,12,NOUN,0,g,r,0
meso,1104,12,NOUN,0,m,o,0
pokazivati,1105,12,VERB,0,p,i,0
praviti,1106,12,VERB,0,p,i,0
prekasno,1107,12,ADV,0,p,o,0
užasno,1108,12,ADV,0,u,o,0
trčati,1109,12,VERB,0,t,i,0
poljubiti,1110,12,VERB,0,p,i,0
stvaran,1111,12,ADJ,0,s,n,0
srednji,1112,12,ADJ,0,s,i,0
polje,1113,12,NOUN,0,p,e,0
visiti,1114,12,ADV,0,v,i,0
vrijedan,1115,12,ADJ,0,v,n,0
prolaziti,1116,12,VERB,0,p,i,0
uho,1117,12,NOUN,0,u,o,0
pri,1118,12,ADP,0,p,i,0
planina,1119,12,NOUN,0,p,a,0
vlasnik,1120,12,NOUN,0,v,k,0
zamoliti,1121,12,VERB,0,z,i,0
kurva,1122,12,NOUN,0,k,a,0
cilj,1123,12,NOUN,0,c,lj,0
ćao,1124,12,INTJ,0,ć,o,0
pogriješiti,1125,12,VERB,0,p,i,0
bogat,1126,12,ADJ,0,b,t,0
povratak,1127,12,NOUN,0,p,k,0
upasti,1128,12,VERB,0,u,i,0
ostavljati,1129,12,VERB,0,o,i,0
plaća,1130,12,NOUN,0,p,a,0
dobit,1131,12,NOUN,0,d,t,0
dozvola,1132,12,NOUN,0,d,a,0
iskustvo,1133,12,NOUN,0,i,o,0
točka,1134,12,NOUN,0,t,a,0
lista,1135,12,NOUN,0,l,a,0
prijevod,1136,12,NOUN,0,p,d,0
usput,1137,12,ADV,0,u,t,0
motor,1138,12,NOUN,0,m,r,0
čudovište,1139,12,NOUN,0,č,e,0
niz,1140,12,NOUN,0,n,z,0
zaljubljen,1141,12,ADJ,0,z,n,0
pristup,1142,12,NOUN,0,p,p,0
fino,1143,12,ADV,0,f,o,0
kartica,1144,12,NOUN,0,k,a,0
zapovjednik,1145,12,NOUN,0,z,k,0
karijera,1146,12,NOUN,0,k,a,0
obožavati,1147,12,VERB,0,o,i,0
braća,1148,12,NOUN,0,b,a,0
doba,1149,12,NOUN,0,d,a,0
davno,1150,12,ADV,0,d,o,0
udarac,1151,12,NOUN,0,u,c,0
prazan,1152,12,ADJ,0,p,n,0
uglavnom,1153,12,ADV,0,u,m,0
odgovoran,1154,12,ADJ,0,o,n,0
drvo,1155,12,NOUN,0,d,o,0
primjer,1156,12,NOUN,0,p,r,0
nada,1157,12,NOUN,0,n,a,0
zeljeti,1158,12,VERB,0,z,i,0
posjetiti,1159,12,VERB,0,p,i,0
osoban,1160,12,ADJ,0,o,n,0
utakmica,1161,12,NOUN,0,u,a,0
putovati,1162,12,VERB,0,p,i,0
plaćati,1163,12,VERB,0,p,i,0
potpisati,1164,12,VERB,0,p,i,0
lik,1165,12,NOUN,0,l,k,0
gdina,1166,12,NOUN,0,g,a,0
cijeniti,1167,12,VERB,0,c,i,0
Richard,1168,12,NOUN,0,R,d,0
govno,1169,12,NOUN,0,g,o,0
zaboga,1170,12,INTJ,0,z,a,0
krivo,1171,12,ADV,0,k,o,0
poslušati,1172,12,VERB,0,p,i,0
pamet,1173,12,NOUN,0,p,t,0
most,1174,12,NOUN,0,m,t,0
podnijeti,1175,12,VERB,0,p,i,0
natjerati,1176,12,VERB,0,n,i,0
kat,1177,12,NOUN,0,k,t,0
mačka,1178,12,NOUN,0,m,a,0
akcija,1179,12,NOUN,0,a,a,0
pritisak,1180,12,NOUN,0,p,k,0
prsten,1181,12,NOUN,0,p,n,0
Anna,1182,12,NOUN,0,A,a,0
dno,1183,12,NOUN,0,d,o,0
zasto,1184,12,INTJ,0,z,o,0
fin,1185,12,ADJ,0,f,n,0
upucati,1186,12,VERB,0,u,i,0
iznenaditi,1187,12,ADJ,0,i,i,0
stotina,1188,12,NOUN,0,s,a,0
suđenje,1189,12,NOUN,0,s,e,0
čitav,1190,12,ADJ,0,č,v,0
km,1191,12,NOUN,0,k,m,0
don,1192,12,NOUN,0,d,n,0
drugačiji,1193,12,ADJ,0,d,i,0
stranica,1194,12,NOUN,0,s,a,0
led,1195,12,NOUN,0,l,d,0
žaliti,1196,12,VERB,0,ž,i,0
poludjeti,1197,12,VERB,0,p,i,0
opasno,1198,12,ADV,0,o,o,0
računalo,1199,12,NOUN,0,r,o,0
slično,1200,12,ADV,0,s,o,0
automobil,1201,13,NOUN,0,a,l,0
isključiti,1202,13,VERB,0,i,i,0
boca,1203,13,NOUN,0,b,a,0
odijelo,1204,13,NOUN,0,o,o,0
sačekati,1205,13,VERB,0,s,i,0
položaj,1206,13,NOUN,0,p,j,0
peti,1207,13,ADJ,0,p,i,0
čisto,1208,13,ADV,0,č,o,0
pretvoriti,1209,13,VERB,0,p,i,0
oblik,1210,13,NOUN,0,o,k,0
ugovor,1211,13,NOUN,0,u,r,0
krug,1212,13,NOUN,0,k,g,0
sakriti,1213,13,VERB,0,s,i,0
priroda,1214,13,NOUN,0,p,a,0
tajan,1215,13,NOUN,0,t,n,0
posjet,1216,13,NOUN,0,p,t,0
detalj,1217,13,NOUN,0,d,lj,0
miran,1218,13,ADJ,0,m,n,0
pogreška,1219,13,NOUN,0,p,a,0
oduvijek,1220,13,ADV,0,o,k,0
poginuti,1221,13,VERB,0,p,i,0
ponoviti,1222,13,VERB,0,p,i,0
Robert,1223,13,NOUN,0,R,t,0
oprezan,1224,13,ADJ,0,o,n,0
ustvari,1225,13,ADV,0,u,i,0
započeti,1226,13,VERB,0,z,i,0
otkud,1227,13,ADV,0,o,d,0
devet,1228,13,NUM,0,d,t,0
pozdraviti,1229,13,VERB,0,p,i,0
Adam,1230,13,NOUN,0,A,m,0
oprema,1231,13,NOUN,0,o,a,0
trudan,1232,13,ADJ,0,t,n,0
uciniti,1233,13,VERB,0,u,i,0
tvrditi,1234,13,VERB,0,t,i,0
Steve,1235,13,NOUN,0,S,e,0
noćni,1236,13,ADJ,0,n,i,0
uključivati,1237,13,ADV,0,u,i,0
unutar,1238,13,ADP,0,u,r,0
volja,1239,13,NOUN,0,v,a,0
normalno,1240,13,ADV,0,n,o,0
devojka,1241,13,NOUN,0,d,a,0
izlaz,1242,13,NOUN,0,i,z,0
začepiti,1243,13,VERB,0,z,i,0
očigledno,1244,13,ADV,0,o,o,0
zaključati,1245,13,ADJ,0,z,i,0
kasniti,1246,13,VERB,0,k,i,0
nesto,1247,13,ADV,0,n,o,0
pjevati,1248,13,VERB,0,p,i,0
lepo,1249,13,ADV,0,l,o,0
para,1250,13,NOUN,0,p,a,0
pobjeda,1251,13,NOUN,0,p,a,0
zahvalan,1252,13,ADJ,0,z,n,0
tren,1253,13,NOUN,0,t,n,0
pristati,1254,13,VERB,0,p,i,0
bob,1255,13,NOUN,0,b,b,0
skrivati,1256,13,VERB,0,s,i,0
lopta,1257,13,NOUN,0,l,a,0
zahvaliti,1258,13,VERB,0,z,i,0
viđati,1259,13,VERB,0,v,i,0
odgovornost,1260,13,NOUN,0,o,t,0
Krist,1261,13,X,0,K,t,0
novinar,1262,13,NOUN,0,n,r,0
božji,1263,13,ADJ,0,b,i,0
izjava,1264,13,NOUN,0,i,a,0
priprema,1265,13,NOUN,0,p,a,0
mrak,1266,13,NOUN,0,m,k,0
tim,1267,13,NOUN,0,t,m,0
izvor,1268,13,NOUN,0,i,r,0
raj,1269,13,NOUN,0,r,j,0
seksi,1270,13,ADV,0,s,i,0
jelo,1271,13,NOUN,0,j,o,0
nigdje,1272,13,ADV,0,n,e,0
onako,1273,13,ADV,0,o,o,0
donositi,1274,13,VERB,0,d,i,0
izdati,1275,13,VERB,0,i,i,0
lijevo,1276,13,ADV,0,l,o,0
usred,1277,13,ADP,0,u,d,0
nevin,1278,13,ADJ,0,n,n,0
slatko,1279,13,ADV,0,s,o,0
ponašanje,1280,13,NOUN,0,p,e,0
zahvaljivati,1281,13,ADV,0,z,i,0
pošteno,1282,13,ADV,0,p,o,0
prljav,1283,13,ADJ,0,p,v,0
normalan,1284,13,ADJ,0,n,n,0
mučiti,1285,13,VERB,0,m,i,0
nekada,1286,13,ADV,0,n,a,0
otkaz,1287,13,NOUN,0,o,z,0
sumnja,1288,13,NOUN,0,s,a,0
događaj,1289,13,NOUN,0,d,j,0
Pariz,1290,13,NOUN,0,P,z,0
Kate,1291,13,NOUN,0,K,e,0
blizak,1292,13,ADJ,0,b,k,0
gad,1293,13,NOUN,0,g,d,0
teren,1294,13,NOUN,0,t,n,0
vrat,1295,13,NOUN,0,v,t,0
dupe,1296,13,NOUN,0,d,e,0
pozivati,1297,13,VERB,0,p,i,0
zapovijed,1298,13,NOUN,0,z,d,0
smijeh,1299,13,NOUN,0,s,h,0
nikako,1300,13,ADV,0,n,o,0
obrana,1301,14,NOUN,0,o,a,0
grozno,1302,14,ADV,0,g,o,0
vruć,1303,14,ADJ,0,v,ć,0
eno,1304,14,INTJ,0,e,o,0
gubitak,1305,14,NOUN,0,g,k,0
pogrešan,1306,14,ADJ,0,p,n,0
skupa,1307,14,ADV,0,s,a,0
truditi,1308,14,VERB,0,t,i,0
susjed,1309,14,NOUN,0,s,d,0
sistem,1310,14,NOUN,0,s,m,0
DNK,1311,14,NOUN,0,D,K,0
puška,1312,14,NOUN,0,p,a,0
mirno,1313,14,ADV,0,m,o,0
skroz,1314,14,ADV,0,s,z,0
svjestan,1315,14,ADJ,0,s,n,0
rachel,1316,14,NOUN,0,r,l,0
desno,1317,14,ADV,0,d,o,0
smisliti,1318,14,VERB,0,s,i,0
petak,1319,14,NOUN,0,p,k,0
medicinski,1320,14,ADV,0,m,i,0
važiti,1321,14,VERB,0,v,i,0
čuvar,1322,14,NOUN,0,č,r,0
kamen,1323,14,NOUN,0,k,n,0
sila,1324,14,NOUN,0,s,a,0
Julia,1325,14,NOUN,0,J,a,0
vjera,1326,14,NOUN,0,v,a,0
desni,1327,14,ADJ,0,d,i,0
krov,1328,14,NOUN,0,k,v,0
obala,1329,14,NOUN,0,o,a,0
spavanje,1330,14,NOUN,0,s,e,0
nedavno,1331,14,ADV,0,n,o,0
